dataset,domain,method,seed,role,eval_dir,eval_json,prediction_image_ids,config,status,mAP50,eval_mAP50,problems,n_predictions,n_post_nms_detections,checkpoint,source_id,gpu_provenance,eval_status,class_ap,predictions,pred_count,training_code_sha,evaluation_code_sha,recorded_training_code_sha,effective_training_code_sha,actual_source_producer_sha,producer_metadata_status,producer_metadata_correction,historical_mAP50,historical_file
RSAR,smart_suppression,E,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/eval_20260908_140256.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.10347986221313477,0.10347986221313477,[],8538,109446,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,E,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/eval_20260908_140808.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.10859072953462601,0.10859072953462601,[],8538,135210,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,F,42,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/eval_20260908_135804.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.08131196349859238,0.08131196349859238,[],8538,24827,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,F,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/eval_20260908_140259.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.04204362630844116,0.04204362630844116,[],8538,43426,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,F,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/eval_20260908_140808.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.1138477548956871,0.1138477548956871,[],8538,38014,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_vertical,A,42,source,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/eval_20260907_163933.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.19074364006519318,0.19074364006519318,[],8538,83766,/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,b474aaa5f7718746215ce13beceb071617bb823e,b474aaa5f7718746215ce13beceb071617bb823e,source_producer_corrected_in_report,"{""dataset"": ""RSAR"", ""domain"": ""am_noise_vertical"", ""method"": ""A"", ""seed"": 42, ""role"": ""source"", ""field"": ""training_code_sha"", ""recorded"": ""0f98a48b539f9260055fc305784ffbc924f50451"", ""actual"": ""b474aaa5f7718746215ce13beceb071617bb823e"", ""source_checkpoint"": ""/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth"", ""source_weights_sha256"": ""e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c"", ""source_record"": ""/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/git_commit.txt"", ""source_record_snapshot"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/input/source_records/RSAR_producer_git_commit.txt"", ""sidecar"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/predictions.pkl.image_ids.json"", ""sidecar_modified"": false, ""scope"": ""producer metadata only; weights, predictions, IDs and mAP unchanged""}",0.19074364006519318,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/integration_code_84a1aeb/results/paper_comparison/historical/seed42/raw_results.csv
RSAR,am_noise_vertical,B,42,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/eval_20260908_144849.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.11726128309965134,0.11726128309965134,[],8538,38951,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_vertical,B,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/eval_20260908_145351.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.09321838617324829,0.09321838617324829,[],8538,17191,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_vertical,B,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/eval_20260908_145852.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.13541561365127563,0.13541561365127563,[],8538,94722,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_vertical,C,42,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/eval_20260908_144850.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.12092024832963943,0.12092024832963943,[],8538,25382,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_vertical,C,43,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/eval_20260908_145353.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.14104224741458893,0.14104224741458893,[],8538,18761,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_vertical,C,44,student,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/eval_20260908_150246.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.12363197654485703,0.12363197654485703,[],8538,15581,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/work/iter_266.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_student_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
